,Date,Total Confirmed,Total Deaths,New Confirmed,New Deaths,Total Vaccinations,People Vaccinated,People Fully Vaccinated,New Total Vaccinations,New People Vaccinated,New People Fully Vaccinated
610,7/17/21,190530279,4087638,489600.0,7495.0,3423914852.0,1289562400.0,701880238.0,26219810.0,9524345.0,6854634.0
611,7/18/20,14285757,634088,235556.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0
612,7/18/21,190951520,4094266,421241.0,6628.0,3047515745.0,976872441.0,641676528.0,16448735.0,3875458.0,3516899.0
613,7/19/20,14497844,638979,212087.0,4891.0,0.0,0.0,0.0,0.0,0.0,0.0
614,7/19/21,191439175,4101435,487655.0,7169.0,3480509556.0,1304243607.0,734431776.0,22082939.0,5832300.0,5829076.0
615,7/2/20,10889368,547207,204243.0,5477.0,0.0,0.0,0.0,0.0,0.0,0.0
616,7/2/21,183590083,3968421,442343.0,8294.0,2963711797.0,1101468202.0,580094066.0,33769846.0,8424259.0,6201816.0
617,7/20/20,14706596,642901,208752.0,3922.0,0.0,0.0,0.0,0.0,0.0,0.0
618,7/20/21,191971817,4122149,532642.0,20714.0,3510564617.0,1321407090.0,741902097.0,28418638.0,9570223.0,7904429.0
619,7/21/20,14948643,649258,242047.0,6357.0,0.0,0.0,0.0,0.0,0.0,0.0
620,7/21/21,192526879,4130824,555062.0,8675.0,3540213605.0,1309447868.0,735704778.0,29716781.0,8562782.0,8183072.0
621,7/22/20,15224407,656629,275764.0,7371.0,0.0,0.0,0.0,0.0,0.0,0.0
622,7/22/21,193092131,4139598,565252.0,8774.0,3600270489.0,1349135061.0,766807665.0,36353459.0,11315329.0,9221420.0
623,7/23/20,15504318,663271,279911.0,6642.0,0.0,0.0,0.0,0.0,0.0,0.0
624,7/23/21,193820092,4147896,727961.0,8298.0,3567378337.0,1323832216.0,741156485.0,36555199.0,11100160.0,8440584.0
625,7/24/20,15788157,669726,283839.0,6455.0,0.0,0.0,0.0,0.0,0.0,0.0
626,7/24/21,194251554,4156575,431462.0,8679.0,3551729171.0,1302414088.0,727472795.0,29694471.0,8983257.0,6986484.0
627,7/25/20,16036621,675798,248464.0,6072.0,0.0,0.0,0.0,0.0,0.0,0.0
628,7/25/21,194696699,4163895,445145.0,7320.0,3742857620.0,1401817862.0,799754788.0,22623737.0,5793459.0,5164925.0
629,7/26/20,16249524,680151,212903.0,4353.0,0.0,0.0,0.0,0.0,0.0,0.0
630,7/26/21,195236779,4172346,540080.0,8451.0,3808090165.0,1443729731.0,824242278.0,35549023.0,10971581.0,8862118.0
631,7/27/20,16484285,685429,234761.0,5278.0,0.0,0.0,0.0,0.0,0.0,0.0
632,7/27/21,195843767,4182176,606988.0,9830.0,3769098578.0,1405300966.0,811862207.0,39113665.0,11476322.0,9858453.0
633,7/28/20,16748782,692375,264497.0,6946.0,0.0,0.0,0.0,0.0,0.0,0.0
634,7/28/21,196493636,4192431,649869.0,10255.0,3841076431.0,1440167922.0,825505793.0,39715458.0,12239632.0,9606310.0
635,7/29/20,17019879,699026,271097.0,6651.0,0.0,0.0,0.0,0.0,0.0,0.0
636,7/29/21,197136577,4202595,642941.0,10164.0,3897027594.0,1465360785.0,841650325.0,42486674.0,14120529.0,10008649.0
637,7/3/20,11092312,552441,202944.0,5234.0,0.0,0.0,0.0,0.0,0.0,0.0
638,7/3/21,183964126,3975328,374043.0,6907.0,2988691118.0,1110746900.0,574349239.0,31120701.0,11253131.0,6975674.0
639,7/30/20,17300134,705775,280255.0,6749.0,0.0,0.0,0.0,0.0,0.0,0.0
640,7/30/21,197868411,4212149,731834.0,9554.0,3837643329.0,1409660270.0,799226377.0,40972804.0,13346165.0,9295165.0
641,7/31/20,17589272,712360,289138.0,6585.0,0.0,0.0,0.0,0.0,0.0,0.0
642,7/31/21,198384731,4220955,516320.0,8806.0,3452474654.0,1088424794.0,724565091.0,29531505.0,8406150.0,5555079.0
643,7/4/20,11281975,557206,189663.0,4765.0,0.0,0.0,0.0,0.0,0.0,0.0
644,7/4/21,184292000,3981938,327874.0,6610.0,3114813005.0,1193221227.0,624713929.0,20508008.0,6838415.0,3734407.0
645,7/5/20,11467879,561005,185904.0,3799.0,0.0,0.0,0.0,0.0,0.0,0.0
646,7/5/21,184668660,3989325,376660.0,7387.0,3132813694.0,1198564660.0,642241835.0,29094737.0,8968059.0,6997770.0
647,7/6/20,11635795,565219,167916.0,4214.0,0.0,0.0,0.0,0.0,0.0,0.0
648,7/6/21,185120002,3997834,451342.0,8509.0,3128368600.0,1181990021.0,630461332.0,31719755.0,10814724.0,7657649.0
649,7/7/20,11844694,571603,208899.0,6384.0,0.0,0.0,0.0,0.0,0.0,0.0
650,7/7/21,185584926,4006354,464924.0,8520.0,3200443494.0,1228253934.0,653849237.0,30352488.0,11105034.0,8754472.0
651,7/8/20,12060498,577235,215804.0,5632.0,0.0,0.0,0.0,0.0,0.0,0.0
652,7/8/21,186066575,4015284,481649.0,8930.0,3193520235.0,1206678744.0,649638727.0,38064076.0,15705226.0,10601192.0
653,7/9/20,12284283,583038,223785.0,5803.0,0.0,0.0,0.0,0.0,0.0,0.0
654,7/9/21,186580364,4023639,513789.0,8355.0,2793838246.0,881235793.0,562550334.0,25494410.0,8127754.0,6282042.0
655,8/1/20,17835371,718362,246099.0,6002.0,0.0,0.0,0.0,0.0,0.0,0.0
656,8/1/21,198866640,4228313,481909.0,7358.0,4005792590.0,1487099162.0,852219588.0,25928437.0,5687907.0,3300507.0
657,8/10/20,20115197,772475,234209.0,5363.0,0.0,0.0,0.0,0.0,0.0,0.0
658,8/10/21,204551749,4315146,646047.0,11619.0,4342576073.0,1620520804.0,948658537.0,37936091.0,13747516.0,11113517.0
659,8/11/20,20380452,779108,265255.0,6633.0,0.0,0.0,0.0,0.0,0.0,0.0
660,8/11/21,205281352,4325654,729603.0,10508.0,4348175237.0,1606472329.0,953326765.0,35120478.0,13202590.0,9656633.0
661,8/12/20,20655615,786054,275163.0,6946.0,0.0,0.0,0.0,0.0,0.0,0.0
662,8/12/21,205988028,4336149,706676.0,10495.0,3880486063.0,1235293417.0,1623112187.0,30048118.0,9534349.0,8081637.0
663,8/13/20,20945525,792846,289910.0,6792.0,0.0,0.0,0.0,0.0,0.0,0.0
664,8/13/21,206789071,4346606,801043.0,10457.0,4229572902.0,1527659158.0,873372372.0,30453086.0,9341113.0,8978833.0
665,8/14/20,21253371,799426,307846.0,6580.0,0.0,0.0,0.0,0.0,0.0,0.0
666,8/14/21,207340642,4355318,551571.0,8712.0,4215767710.0,1499658863.0,877843476.0,29098760.0,11110837.0,8310141.0
667,8/15/20,21501129,805443,247758.0,6017.0,0.0,0.0,0.0,0.0,0.0,0.0
668,8/15/21,207807068,4362712,466426.0,7394.0,3990554555.0,1265146757.0,887323838.0,16011891.0,2955507.0,3454200.0
669,8/16/20,21711630,810229,210501.0,4786.0,0.0,0.0,0.0,0.0,0.0,0.0
670,8/16/21,208472884,4372507,665816.0,9795.0,4536305251.0,1660252808.0,994611055.0,27292342.0,6917303.0,7229517.0
671,8/17/20,21925583,814846,213953.0,4617.0,0.0,0.0,0.0,0.0,0.0,0.0
672,8/17/21,209154707,4383276,681823.0,10769.0,4573831352.0,1691900057.0,1001598165.0,35651775.0,12507563.0,10454921.0
673,8/18/20,22184491,821896,258908.0,7050.0,0.0,0.0,0.0,0.0,0.0,0.0
